epoch,update,step,loss,mean_cost,distance,vehicles,entropy,grad_norm,effective_step,best_mean_cost,lr,grad_ema,alpha_gate,moe_aux,router_entropy,expert_min,expert_mean,expert_max,usage_var,usage_maxmin_ratio,overflow,overflow_ratio,node_feat_mean,node_feat_std,node_feat_min,node_feat_max,dyn_feat_mean,dyn_feat_std,dyn_feat_min,dyn_feat_max,cand_feat_mean,cand_feat_std,cand_feat_min,cand_feat_max
27,5400,5400,5.140252034813166,4135.6745703125,1534.6112579345704,8.9346484375,0.28580312728881835,159.63720272064208,0.04434988554786547,4135.6745703125,0.0002778167293840382,,0.0,,,,,,,,,,0.35059024676680567,0.31247078731656075,0.0,1.0,0.47407387584447863,0.3550355088710785,0.0,1.0,0.21883388109505175,0.2548459859937429,0.0,1.0
28,5600,5600,3.670328492000699,4114.662005615234,1535.7320733642578,8.926826171875,0.283782252818346,161.27563137054443,0.0445429225451488,4114.662005615234,0.0002761912768011905,,0.0,,,,,,,,,,0.35104504093527794,0.31306962355971335,0.0,1.0,0.47407387420535085,0.35503550976514814,0.0,1.0,0.21893033109605312,0.255386418774724,0.0,1.0
29,5800,5800,-7.097020016536117,4085.037021484375,1528.765570678711,8.9171044921875,0.28845688119530677,165.69266910552977,0.04548491798194547,4085.037021484375,0.0002745137623015542,,0.0,,,,,,,,,,0.3512213286757469,0.3136105945706367,0.0,1.0,0.47407387390732764,0.3550354750454426,0.0,1.0,0.2189239736646414,0.2556063828617334,0.0,1.0
30,6000,6000,-8.152676495611667,4068.9725915527342,1529.3189605712892,8.9283447265625,0.28299513943493365,165.72823707580565,0.04520816417394276,4068.9725915527342,0.00027278492169843164,,0.0,,,,,,,,,,0.350631819665432,0.31271060451865196,0.0,1.0,0.4740738749504089,0.3550354412198067,0.0,1.0,0.21887413173913955,0.25508008413016797,0.0,1.0
31,6200,6200,0.5209295419603586,4029.6759484863283,1519.1044384765626,8.89560546875,0.27845441311597824,174.19848808288575,0.04720875068220025,4029.6759484863283,0.00027100551331844943,,0.0,,,,,,,,,,0.35065956801176074,0.312335058003664,0.0,1.0,0.47407387509942056,0.35503538087010383,0.0,1.0,0.21882658816874026,0.25487318605184556,0.0,1.0
32,6400,6400,-3.0233181770145894,4010.3263525390626,1522.2102508544922,8.8857275390625,0.27912815503776073,172.36721435546875,0.0463971720470568,4010.3263525390626,0.00026917631766893346,,0.011666666666666645,,,,,,,,,,0.35109673753380777,0.3135164475440979,0.0,1.0,0.47407387256622313,0.35503541871905325,0.0,1.0,0.21889342173933982,0.25555914714932443,0.0,1.0
33,6600,6600,-2.90276052698493,3988.7678869628908,1515.9817547607422,8.90197265625,0.27935485385358333,170.64124557495117,0.045612087053848886,3988.7678869628908,0.000267298137095551,,0.023333333333333338,,,,,,,,,,0.35096785098314287,0.3130820992588997,0.0,1.0,0.47407387420535085,0.35503544345498084,0.0,1.0,0.21883144810795785,0.2554011554270983,0.0,1.0
34,6800,6800,-25.132377449125052,3981.780686035156,1525.9795263671874,8.91189453125,0.2664300597459078,172.8857220840454,0.04587899447372021,3981.780686035156,0.00026537179543037644,,0.03499999999999998,,,,,,,,,,0.35029917672276495,0.31248866513371465,0.0,1.0,0.4740738745033741,0.35503555223345756,0.0,1.0,0.21882336400449276,0.2550255677849054,0.0,1.0
35,7000,7000,-5.7561708027124405,3938.0426110839844,1518.5332781982422,8.8517236328125,0.27098280280828474,182.5324993133545,0.048078720376183624,3938.0426110839844,0.0002633981376305303,,0.04666666666666663,,,,,,,,,,0.3506696052849293,0.3120752243697643,0.0,1.0,0.47407387524843214,0.3550353693962097,0.0,1.0,0.21886457540094853,0.2545578488707542,0.0,1.0
36,7200,7200,2.170505409575999,3932.1341381835937,1518.4111938476562,8.903046875,0.26931507371366026,180.51805004119873,0.047183452192262554,3932.1341381835937,0.00026137802940755293,,0.05833333333333331,,,,,,,,,,0.3506841680407524,0.3127976940572262,0.0,1.0,0.47407387390732764,0.3550354844331741,0.0,1.0,0.21895459786057472,0.25521341666579245,0.0,1.0
37,7400,7400,-1.1761574986577035,3895.0539794921874,1510.2086743164064,8.8690966796875,0.2728991987556219,186.6648696899414,0.04840450729996302,3895.0539794921874,0.00025931235684767596,,0.06999999999999997,,,,,,,,,,0.3509272840619087,0.31298521846532823,0.0,1.0,0.47407387584447863,0.35503545954823496,0.0,1.0,0.21893540352582933,0.2552644397318363,0.0,1.0
38,7600,7600,-5.487309908121825,3878.470831298828,1512.152319946289,8.8733544921875,0.27094726972281935,196.08486839294434,0.05043342542314975,3878.470831298828,0.00025720202602315883,,0.08166666666666667,,,,,,,,,,0.35081677287817004,0.3129782271385193,0.0,1.0,0.4740738745033741,0.35503550797700884,0.0,1.0,0.21888010613620282,0.25527518972754476,0.0,1.0
39,7800,7800,-5.044866892248392,3864.735772705078,1514.0768365478516,8.8885986328125,0.27256932586431504,190.19413692474365,0.048508627120140896,3864.735772705078,0.00025504796259484525,,0.09333333333333335,,,,,,,,,,0.3507745784521103,0.31296849057078363,0.0,1.0,0.4740738746523857,0.3550354041159153,0.0,1.0,0.21895516373217105,0.2552830967307091,0.0,1.0
40,8000,8000,1.2511542810499667,3820.8440905761718,1504.1758227539062,8.8344384765625,0.26767649337649346,198.1165338897705,0.05009398578196206,3820.8440905761718,0.000252851111406147,,0.105,,,,,,,,,,0.35109119608998296,0.3131446608901024,0.0,1.0,0.47407387718558314,0.3550353905558586,0.0,1.0,0.21892542637884616,0.2552781753242016,0.0,1.0
41,8200,8200,-7.237049309229478,3807.8415795898436,1507.1588244628906,8.848818359375,0.26887045226991174,200.49030014038087,0.05024536252630612,3807.8415795898436,0.00025061243606860244,,0.11666666666666663,,,,,,,,,,0.35088873222470285,0.3131032042205334,0.0,1.0,0.47407387554645536,0.3550355680286884,0.0,1.0,0.21890928268432616,0.25537813097238543,0.0,1.0
42,8400,8400,-5.630437662750483,3782.9498095703125,1502.0497778320312,8.8481005859375,0.2663386398553848,194.5552621459961,0.04831447606587503,3782.9498095703125,0.0002483329185392035,,0.1283333333333333,,,,,,,,,,0.3505955241620541,0.3120754672586918,0.0,1.0,0.47407387509942056,0.35503544911742213,0.0,1.0,0.21888469994068147,0.25461158439517023,0.0,1.0
43,8600,8600,-10.329710487350821,3767.6375366210937,1506.157647705078,8.8490283203125,0.2599476411193609,204.71346084594725,0.05036228701439133,3767.6375366210937,0.00024601355868967694,,0.14000000000000004,,,,,,,,,,0.350105489641428,0.3120889227092266,0.0,1.0,0.47407387390732764,0.35503540441393855,0.0,1.0,0.21875663638114928,0.2547691098600626,0.0,1.0
44,8800,8800,-7.368897040635347,3748.492069091797,1498.5440704345704,8.8812646484375,0.25719627991318705,209.15109428405762,0.05096078807266432,3748.492069091797,0.00024365537386790886,,0.15166666666666667,,,,,,,,,,0.3505998729169369,0.3127034838497639,0.0,1.0,0.47407387584447863,0.3550354526937008,0.0,1.0,0.21879838980734348,0.25507791675627234,0.0,1.0
45,9000,9000,-16.428770917057992,3712.904611816406,1499.0511370849608,8.8161962890625,0.25352922424674035,209.38761360168456,0.05051672970077948,3712.904611816406,0.0002412593984517003,,0.16333333333333333,,,,,,,,,,0.3507310639321804,0.31260919898748396,0.0,1.0,0.4740738746523857,0.3550355088710785,0.0,1.0,0.21893369510769844,0.2550605868548155,0.0,1.0
46,9200,9200,-6.187373086772859,3709.0641955566407,1499.7526721191407,8.83724609375,0.24940685018897057,214.53902557373047,0.05123764393658136,3709.0641955566407,0.000238826683395057,,0.17499999999999996,,,,,,,,,,0.351239200681448,0.31357956275343896,0.0,1.0,0.4740738749504089,0.35503546670079233,0.0,1.0,0.21900156676769256,0.2557110248506069,0.0,1.0
47,9400,9400,-2.533613406345248,3699.613741455078,1496.9013360595702,8.810849609375,0.25573118068277834,221.54891075134276,0.05236492297426784,3699.613741455078,0.0002363582957672044,,0.18666666666666662,,,,,,,,,,0.3510782167315483,0.3132481923699379,0.0,1.0,0.47407387584447863,0.3550353555381298,0.0,1.0,0.2189289362728596,0.25542908541858195,0.0,1.0
48,9600,9600,-14.203523626327515,3720.2633630371092,1502.0846520996095,8.87271484375,0.2548901580274105,212.55998527526856,0.0497082830111045,3699.613741455078,0.00023385531828453733,,0.19833333333333336,,,,,,,,,,0.3504365289211273,0.3125391428172588,0.0,1.0,0.4740738749504089,0.3550354714691639,0.0,1.0,0.21892834052443505,0.2550712048262358,0.0,1.0
49,9800,9800,-4.011925498656929,3714.0976489257814,1493.0392962646483,8.8842333984375,0.25109126552939415,221.5143059539795,0.05124043425391444,3699.613741455078,0.00023131884883570387,,0.21,,,,,,,,,,0.3506158564984798,0.31286040842533114,0.0,1.0,0.4740738759934902,0.3550354523956776,0.0,1.0,0.21885926015675067,0.25525259479880336,0.0,1.0
50,10000,10000,-10.966221265047789,3702.044482421875,1492.3911499023438,8.83861328125,0.25218745522201064,219.94048095703124,0.05031138501892864,3699.613741455078,0.00022875000000003519,,0.22166666666666665,,,,,,,,,,0.35068463265895844,0.31298676908016204,0.0,1.0,0.47407387480139734,0.35503547012805936,0.0,1.0,0.21885244630277156,0.25530113331973553,0.0,1.0
51,10200,10200,-15.42560766711831,3683.018494873047,1486.7868139648438,8.7849267578125,0.25217648409307003,223.09402389526366,0.05045269087315162,3683.018494873047,0.00022614989855953172,,0.23333333333333325,,,,,,,,,,0.3514304308593273,0.3135839973390102,0.0,1.0,0.4740738740563393,0.3550354231894016,0.0,1.0,0.21902443528175353,0.25557276763021947,0.0,1.0
52,10400,10400,-15.04315706640482,3705.632058105469,1497.568080444336,8.832255859375,0.2483698206394911,219.39295349121093,0.04903864385658867,3683.018494873047,0.0002235196850046198,,0.24500000000000005,,,,,,,,,,0.3503518307209015,0.3121586248278618,0.0,1.0,0.47407387316226957,0.35503547728061674,0.0,1.0,0.21885972633957862,0.2546915927529335,0.0,1.0
53,10600,10600,-1.0396229368448258,3683.877687988281,1483.5127001953124,8.8014599609375,0.2507773953676224,225.1857740020752,0.04973464557403283,3683.018494873047,0.00022086051303389398,,0.25666666666666665,,,,,,,,,,0.35087440147995946,0.31261460423469545,0.0,1.0,0.47407387509942056,0.35503542616963385,0.0,1.0,0.21886330403387547,0.2548829010874033,0.0,1.0
54,10800,10800,-18.57262188285589,3686.3315270996095,1490.6283905029297,8.7828125,0.24654152169823645,232.7161592102051,0.05077251037572536,3683.018494873047,0.00021817354904806661,,0.2683333333333333,,,,,,,,,,0.3510748791694641,0.313348001986742,0.0,1.0,0.4740738740563393,0.3550354340672493,0.0,1.0,0.2188816250115633,0.2554650451987982,0.0,1.0
55,11000,11000,-3.4770337444357575,3694.8972021484374,1488.3224841308593,8.826298828125,0.24782137766480447,228.8591586303711,0.0493099878276758,3683.018494873047,0.0002154599716383474,,0.27999999999999997,,,,,,,,,,0.3504774850606918,0.31211398407816887,0.0,1.0,0.4740738753974438,0.35503541857004167,0.0,1.0,0.21882230341434478,0.2546147061139345,0.0,1.0
56,11200,11200,-13.61048841536045,3687.464324951172,1489.5151000976562,8.791796875,0.24370915673673152,229.23861274719238,0.04876386031020154,3683.018494873047,0.00021272097106947256,,0.29166666666666663,,,,,,,,,,0.3502814482152462,0.31255954295396804,0.0,1.0,0.4740738749504089,0.3550355362892151,0.0,1.0,0.21878674931824207,0.2549756202846766,0.0,1.0
57,11400,11400,-13.902781959809364,3683.9889978027345,1488.4689770507812,8.782080078125,0.23915130347013475,239.63179931640624,0.050312553115209636,3683.018494873047,0.00020995774875761665,,0.30333333333333334,,,,,,,,,,0.35087580665946005,0.3129087610542774,0.0,1.0,0.4740738749504089,0.35503539100289344,0.0,1.0,0.2189454211294651,0.25521937049925325,0.0,1.0
58,11600,11600,-0.7971668121218681,3681.3769604492186,1485.9899981689452,8.7815478515625,0.24490150533616542,225.956050491333,0.04681165769764013,3681.3769604492186,0.00020717151674341062,,0.315,,,,,,,,,,0.35076600044965744,0.3131700846552849,0.0,1.0,0.4740738736093044,0.35503550469875333,0.0,1.0,0.21884730465710164,0.255400840267539,0.0,1.0
59,11800,11800,-11.044795889183879,3685.9421252441407,1484.8727801513671,8.80427734375,0.2401054071635008,237.16757873535155,0.04846839580339763,3681.3769604492186,0.00020436349716030164,,0.32666666666666666,,,,,,,,,,0.3502006521821022,0.3115024694800377,0.0,1.0,0.47407387554645536,0.35503540828824043,0.0,1.0,0.21880811125040053,0.2542473940551281,0.0,1.0
60,12000,12000,-6.163728449717164,3671.502860107422,1482.8004559326173,8.7548095703125,0.2444019427895546,233.90717071533203,0.04714046333482875,3671.502860107422,0.0002015349216984856,,0.33833333333333326,,,,,,,,,,0.3505718632042408,0.3123848482966423,0.0,1.0,0.4740738736093044,0.3550353467464447,0.0,1.0,0.21882708095014095,0.2548395538330078,0.0,1.0
61,12200,12200,-11.547179372236133,3683.3375854492188,1483.3876245117187,8.7997998046875,0.24493002988398074,248.30949516296386,0.04933587637909001,3671.502860107422,0.00019868703106464458,,0.35000000000000003,,,,,,,,,,0.3507167162001133,0.3127921010553837,0.0,1.0,0.47407387375831606,0.35503548741340635,0.0,1.0,0.21880472861230374,0.25510505340993406,0.0,1.0
62,12400,12400,-3.5155658909678458,3669.9500537109375,1479.9915716552734,8.759833984375,0.24583545431494713,260.174787902832,0.05094770650874225,3669.9500537109375,0.0001958210744377345,,0.3616666666666667,,,,,,,,,,0.35112309142947196,0.31302671894431117,0.0,1.0,0.47407387390732764,0.35503543451428415,0.0,1.0,0.21886817023158073,0.2551310851424933,0.0,1.0
63,12600,12600,-3.8457470803707836,3690.131937255859,1484.5130059814453,8.8224755859375,0.24332474842667579,246.33844161987304,0.04752812234838578,3669.9500537109375,0.00019293830892105272,,0.3733333333333333,,,,,,,,,,0.3505592331290245,0.3130012857913971,0.0,1.0,0.47407387524843214,0.35503554105758667,0.0,1.0,0.21883486360311508,0.25540335081517695,0.0,1.0
64,12800,12800,-12.440748455524444,3664.737619628906,1476.511298828125,8.7529052734375,0.2447636914998293,259.1584341430664,0.0492504685630137,3664.737619628906,0.00019003999899083106,,0.38499999999999995,,,,,,,,,,0.3512804797291756,0.31356951415538786,0.0,1.0,0.47407387480139734,0.35503547623753545,0.0,1.0,0.2188982993364334,0.2555231311917305,0.0,1.0
65,13000,13000,-10.34968029372394,3663.061365966797,1474.793524169922,8.7530712890625,0.24030084833502768,251.3910913848877,0.04704216532159141,3663.061365966797,0.00018712741594159506,,0.3966666666666667,,,,,,,,,,0.35137780636549,0.31386588588356973,0.0,1.0,0.4740738749504089,0.3550355665385723,0.0,1.0,0.21897412203252314,0.25568404912948606,0.0,1.0
66,13200,13200,-15.001238732803612,3677.1523754882815,1482.5686376953124,8.7783349609375,0.2354667868465185,252.5672908782959,0.046523359028871836,3663.061365966797,0.0001842018373285318,,0.4083333333333333,,,,,,,,,,0.35011598467826843,0.3120167228579521,0.0,1.0,0.47407387509942056,0.3550353768467903,0.0,1.0,0.2188288516551256,0.25469029664993287,0.0,1.0
67,13400,13400,-7.271723654102534,3669.561877441406,1477.9554376220703,8.76642578125,0.2360630001872778,260.9914241027832,0.04730849210613726,3663.061365966797,0.00018126454640711226,,0.42,,,,,,,,,,0.3506552292406559,0.31266146287322044,0.0,1.0,0.47407387375831606,0.35503544747829435,0.0,1.0,0.2189283610135317,0.25499253779649733,0.0,1.0
68,13600,13600,-10.24840929646045,3674.7286462402344,1477.8524145507813,8.7875048828125,0.24206466026604176,265.7561602783203,0.0473887964710957,3663.061365966797,0.00017831683157021273,,0.43166666666666664,,,,,,,,,,0.35123977199196815,0.3137426905333996,0.0,1.0,0.47407387390732764,0.35503540843725206,0.0,1.0,0.2188955020904541,0.25579579047858714,0.0,1.0
69,13800,13800,-6.615623564198613,3671.936402587891,1484.0506549072265,8.75154296875,0.2343662576377392,266.22642219543457,0.046685461611246024,3663.061365966797,0.0001753599857829837,,0.4433333333333333,,,,,,,,,,0.35069252222776415,0.31266649410128594,0.0,1.0,0.4740738753974438,0.3550354543328285,0.0,1.0,0.21891775101423264,0.25506152302026747,0.0,1.0
70,14000,14000,-10.446694635674357,3675.115057373047,1481.636057739258,8.773916015625,0.2347355765104294,264.0212759399414,0.045516028660325024,3663.061365966797,0.00017239530601571233,,0.45499999999999996,,,,,,,,,,0.35027109101414683,0.31216313064098355,0.0,1.0,0.4740738749504089,0.35503548055887224,0.0,1.0,0.21889381282031536,0.2547183298319578,0.0,1.0
71,14200,14200,-11.428981834948063,3657.9124084472655,1477.7439428710939,8.720673828125,0.23651134498417378,266.91279670715335,0.04522145840543701,3657.9124084472655,0.00016942409267492817,,0.4666666666666667,,,,,,,,,,0.35046213716268537,0.31227983653545377,0.0,1.0,0.4740738740563393,0.355035498291254,0.0,1.0,0.2187726181000471,0.2549114095419645,0.0,1.0
72,14400,14400,-4.279818907566368,3667.3091870117187,1478.9095233154296,8.7535986328125,0.2366752963513136,267.7677983856201,0.044569320528029234,3657.9124084472655,0.00016644764903300162,,0.47833333333333333,,,,,,,,,,0.35025766864418983,0.31199953600764274,0.0,1.0,0.4740738749504089,0.3550353369116783,0.0,1.0,0.21884785652160643,0.25455589443445203,0.0,1.0
73,14600,14600,-6.995317525342107,3660.868887939453,1478.5214916992188,8.7293896484375,0.2395205121487379,266.3032428741455,0.04353186694264051,3657.9124084472655,0.0001634672806564868,,0.48999999999999994,,,,,,,,,,0.35044890761375425,0.31238589659333227,0.0,1.0,0.47407387346029284,0.35503547295928,0.0,1.0,0.21878663547337054,0.25484185591340064,0.0,1.0
74,14800,14800,-9.624887292459608,3668.0480297851564,1478.2262536621095,8.759287109375,0.23393981873989106,269.2726171875,0.043214026087295035,3657.9124084472655,0.00016048429483345584,,0.5016666666666667,,,,,,,,,,0.3501160368323326,0.3118386933207512,0.0,1.0,0.47407387420535085,0.35503546714782713,0.0,1.0,0.21882241524755955,0.2545825181901455,0.0,1.0
75,15000,15000,-13.120067112985998,3668.469934082031,1478.217255859375,8.7610107421875,0.23261538498103618,269.5421441650391,0.04245288770601491,3657.9124084472655,0.00015750000000007886,,0.5133333333333333,,,,,,,,,,0.350603519231081,0.31285020247101786,0.0,1.0,0.47407387420535085,0.35503545492887495,0.0,1.0,0.2188870230317116,0.25525313094258306,0.0,1.0
